pubmed_id,year,title,journal,themes,subthemes,publication_types
29792209,2018,"Associations of discretionary screen time with mortality, cardiovascular disease and cancer are attenuated by strength, fitness and physical activity: findings from the UK Biobank study.",BMC medicine,1;5;7,,"Journal Article;Research Support, Non-U.S. Gov't"
29785956,2018,"Using alternatives to the car and risk of all-cause, cardiovascular and cancer mortality.",Heart (British Cardiac Society),1;5,,"Comparative Study;Journal Article;Research Support, Non-U.S. Gov't"
29785727,2018,Body Composition Profiling in the UK Biobank Imaging Study.,"Obesity (Silver Spring, Md.)",1,,"Journal Article;Research Support, Non-U.S. Gov't"
29785011,2018,A genome-wide cross-trait analysis from UK Biobank highlights the shared genetic architecture of asthma and allergic diseases.,Nature genetics,2;13,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29785010,2018,Genome-wide analyses identify 68 new loci associated with intraocular pressure and improve risk prediction for primary open-angle glaucoma.,Nature genetics,2;3;18,,"Journal Article;Meta-Analysis;Research Support, Non-U.S. Gov't"
29784928,2018,"Statistical machine learning of sleep and physical activity phenotypes from sensor data in 96,220 UK Biobank participants.",Scientific reports,3;7,,"Journal Article;Research Support, Non-U.S. Gov't"
29782485,2018,Evaluation and application of summary statistic imputation to discover new height-associated loci.,PLoS genetics,2,,"Evaluation Study;Journal Article;Research Support, Non-U.S. Gov't"
29777993,2018,"Toenail selenium, genetic variation in selenoenzymes and risk and outcome in glioma.",Cancer epidemiology,5,,"Journal Article;Research Support, N.I.H., Extramural"
29777097,2018,GWAS on family history of Alzheimer's disease.,Translational psychiatry,2;11,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29776774,2018,"Association of disrupted circadian rhythmicity with mood disorders, subjective wellbeing, and cognitive function: a cross-sectional study of 91 105 participants from the UK Biobank.",The lancet. Psychiatry,4;7;13,,"Journal Article;Research Support, Non-U.S. Gov't"
29776014,2018,Association of objectively measured physical activity with brain structure: UK Biobank study.,Journal of internal medicine,7,,"Journal Article;Research Support, Non-U.S. Gov't"
29771288,2018,Sex Differences in the Adult Human Brain: Evidence from 5216 UK Biobank Participants.,"Cerebral cortex (New York, N.Y. : 1991)",4,,"Journal Article;Research Support, Non-U.S. Gov't"
29769521,2018,Thirty loci identified for heart rate response to exercise and recovery implicate autonomic nervous system.,Nature communications,2,,"Journal Article;Research Support, Non-U.S. Gov't"
29769355,2018,Role of obesity in smoking behaviour: Mendelian randomisation study in UK Biobank.,BMJ (Clinical research ed.),1;4;10,,Journal Article;Validation Study
29760501,2018,"Habitual coffee consumption and cognitive function: a Mendelian randomization meta-analysis in up to 415,530 participants.",Scientific reports,2;10,,"Journal Article;Meta-Analysis;Research Support, Non-U.S. Gov't"
29752348,2018,"Genetic Study of White Matter Integrity in UK Biobank (N=8448) and the Overlap With Stroke, Depression, and Dementia.",Stroke,1;2;4;11;14,14.2-stroke-cerebro,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29741272,2018,Proton pump inhibitor and histamine-2 receptor antagonist use and risk of liver cancer in two population-based studies.,Alimentary pharmacology & therapeutics,5,,"Journal Article;Research Support, Non-U.S. Gov't"
29739817,2018,Comparison of Genotypic and Phenotypic Correlations: Cheverud's Conjecture in Humans.,Genetics,2,,"Comparative Study;Journal Article;Research Support, Non-U.S. Gov't"
29739772,2018,"Associations of grip strength with cardiovascular, respiratory, and cancer outcomes and all cause mortality: prospective cohort study of half a million UK Biobank participants.",BMJ (Clinical research ed.),1;5;13,,Journal Article
29724143,2018,"Population-level seasonality in cardiovascular mortality, blood pressure, BMI and inflammatory cells in UK biobank.",Annals of medicine,1,,"Journal Article;Research Support, Non-U.S. Gov't"
29718151,2018,The impact of confounding on the associations of different adiposity measures with the incidence of cardiovascular disease: a cohort study of 296 535 adults of white European descent.,European heart journal,1,,"Journal Article;Research Support, Non-U.S. Gov't"
29710135,2018,Association Between Muscular Strength and Cognition in People With Major Depression or Bipolar Disorder and Healthy Controls.,JAMA psychiatry,4,,"Journal Article;Research Support, Non-U.S. Gov't"
29699973,2018,Association of Total and Differential Leukocyte Counts With Cardiovascular Disease and Mortality in the UK Biobank.,"Arteriosclerosis, thrombosis, and vascular biology",1,,"Journal Article;Observational Study;Research Support, Non-U.S. Gov't"
29691431,2018,Biological Insights Into Muscular Strength: Genetic Findings in the UK Biobank.,Scientific reports,1;2;11,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29691411,2018,Analysis of predicted loss-of-function variants in UK Biobank identifies variants protective for disease.,Nature communications,1;13,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29691392,2018,"Medical relevance of protein-truncating variants across 337,205 individuals in the UK Biobank study.",Nature communications,,,"Journal Article;Research Support, Non-U.S. Gov't"
29691247,2018,Sex differences in macronutrient intake and adherence to dietary recommendations: findings from the UK Biobank.,BMJ open,,,"Journal Article;Research Support, Non-U.S. Gov't"
29686024,2018,Causal Impact of Type 2 Diabetes Mellitus on Cerebral Small Vessel Disease: A Mendelian Randomization Analysis.,Stroke,1;2;10;14,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29684174,2018,Grip Strength Is Associated With Cognitive Performance in Schizophrenia and the General Population: A UK Biobank Study of 476559 Participants.,Schizophrenia bulletin,4,,"Journal Article;Research Support, Non-U.S. Gov't"
29679657,2019,Eleven loci with new reproducible genetic associations with allergic disease risk.,The Journal of allergy and clinical immunology,2;12;13,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29676281,2018,Risk thresholds for alcohol consumption: combined analysis of individual-participant data for 599 912 current drinkers in 83 prospective studies.,"Lancet (London, England)",1;14,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29662166,2018,Signatures of negative selection in the genetic architecture of human complex traits.,Nature genetics,2,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29662059,2018,Genome-wide association study of depression phenotypes in UK Biobank identifies variants in excitatory synaptic pathways.,Nature communications,2;4,,"Journal Article;Research Support, Non-U.S. Gov't"
29660117,2018,Polymorphisms of genes involved in inflammation and blood vessel development influence the risk of varicose veins.,Clinical genetics,2,,"Journal Article;Meta-Analysis;Research Support, Non-U.S. Gov't"
29651651,2018,Interactions of coffee consumption and postmenopausal hormone use in relation to breast cancer risk in UK Biobank.,Cancer causes & control : CCC,5,,Journal Article
29642757,2018,"Associations between chronotype, morbidity and mortality in the UK Biobank cohort.",Chronobiology international,1;4,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29641994,2018,"A Common Allele in FGF21 Associated with Sugar Intake Is Associated with Body Shape, Lower Total Body-Fat Percentage, and Higher Blood Pressure.",Cell reports,1,,Journal Article
29632216,2018,"Associations of Fitness, Physical Activity, Strength, and Genetic Risk With Cardiovascular Disease: Longitudinal Analyses in the UK Biobank Study.",Circulation,1;2;7,,"Clinical Trial;Journal Article;Multicenter Study;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29626450,2018,Female-Specific Association Between Variants on Chromosome 9 and Self-Reported Diagnosis of Irritable Bowel Syndrome.,Gastroenterology,2,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29622586,2018,Heart Rate Recovery 10 Seconds After Cessation of Exercise Predicts Death.,Journal of the American Heart Association,1,,"Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't"
29617998,2018,Genome-wide association analyses identify new loci influencing intraocular pressure.,Human molecular genetics,2;18,,"Journal Article;Research Support, N.I.H., Extramural"
29615487,2019,Comparison of prognostic models to predict the occurrence of colorectal cancer in asymptomatic individuals: a systematic literature review and external validation in the EPIC and UK Biobank prospective cohort studies.,Gut,5,,"Comparative Study;Journal Article;Research Support, Non-U.S. Gov't;Systematic Review;Validation Study"
29615217,2018,"Residential greenness and prevalence of major depressive disorders: a cross-sectional, observational, associational study of 94 879 adult UK Biobank participants.",The Lancet. Planetary health,4;19,,"Journal Article;Research Support, Non-U.S. Gov't"
29604327,2018,Changes in the mode of travel to work and the severity of depressive symptoms: a longitudinal analysis of UK Biobank.,Preventive medicine,4,,"Journal Article;Research Support, Non-U.S. Gov't"
29594847,2018,"The combination of cardiorespiratory fitness and muscle strength, and mortality risk.",European journal of epidemiology,1;14,,Journal Article
29588506,2018,Narrow-sense heritability estimation of complex traits using identity-by-descent information.,Heredity,2;9,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Research Support, U.S. Gov't, Non-P.H.S."
29588329,2018,"Social isolation and loneliness as risk factors for myocardial infarction, stroke and mortality: UK Biobank cohort study of 479 054 men and women.",Heart (British Cardiac Society),1;4;14,14.2-stroke-cerebro,"Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't"
29581483,2018,"Height and overall cancer risk and mortality: evidence from a Mendelian randomisation study on 310,000 UK Biobank participants.",British journal of cancer,5;10,,"Journal Article;Research Support, Non-U.S. Gov't"
29581385,2018,Advanced body composition assessment: from body mass index to body composition profiling.,Journal of investigative medicine : the official publication of the American Federation for Clinical Research,,,"Journal Article;Research Support, Non-U.S. Gov't;Review"
29579109,2018,Using data linkage to electronic patient records to assess the validity of selected mental health diagnoses in English Hospital Episode Statistics (HES).,PloS one,3;4,,"Journal Article;Research Support, Non-U.S. Gov't"
29569713,2018,Adiposity and breast cancer risk in postmenopausal women: Results from the UK Biobank prospective cohort.,International journal of cancer,5;15,,"Journal Article;Research Support, Non-U.S. Gov't"
29562276,2018,Enhanced Contribution of HLA in Pediatric Onset Ulcerative Colitis.,Inflammatory bowel diseases,2;8;9,,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't"
29559693,2018,Genome-wide analyses using UK Biobank data provide insights into the genetic architecture of osteoarthritis.,Nature genetics,1;2,,"Journal Article;Meta-Analysis;Research Support, Non-U.S. Gov't"
29559360,2018,Model for Identifying Individuals at Risk for Esophageal Adenocarcinoma.,Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association,,,"Journal Article;Research Support, Non-U.S. Gov't"
